NewID,request_no,bill_amount,claim Status,No. of Tour Days,Mode of Transport,Distance in KMs,Tier,date_of_joining,date_of_birth,CostCentre_Code,Travel_Purpose_Description,IC
12554.0,17E02MIPI014631,100.0,Approved by SSC,3.0,Auto,8.0,JS & S,Sep 26 2016 12:00AM,Nov  9 1981 12:00AM,BH9080,Business Trip,MIPI
6228.0,17E02EAIC025853,135.0,Approved by SSC,2.5,Auto,20.0,TRAINEE,Mar 30 2016 12:00AM,Sep 10 1994 12:00AM,150702604,Business Trip,EAIC
14611.0,17E02FINA021498,30.0,Approved by SSC,1.5,Auto,2.0,S&E,Aug 26 2016 12:00AM,Nov  3 1993 12:00AM,BM485D4E8S,Business Trip,FINA
36615.0,17E02LTHE006696,143.0,Approved by SSC,1.5,Radio Taxi,13.0,TIER I,May  5 2015 12:00AM,Sep 12 1988 12:00AM,40105,Training Program / HR,LTHE
37421.0,17E02EWAC004846,100.0,Approved by SSC,6.5,Auto,8.0,S&E,Dec  5 2012 12:00AM,Feb 22 1989 12:00AM,VZ7033,Business Trip,EWAC
5301.0,17E02EAIC021544,30.0,Approved by SSC,9.5,Others,21.0,TIER 1,Dec  2 2011 12:00AM,Jun 20 1990 12:00AM,150440018,Business Trip,EAIC
15508.0,17E02POWE005503,120.0,Approved by SSC,2.5,Auto,10.0,TIER 2,Jun 16 2015 12:00AM,Jun 10 1979 12:00AM,PC107,Business Trip,POWE
6222.0,17E02FINA020556,80.0,Approved by SSC,40.0,Auto,4.0,TIER I,Oct  3 2016 12:00AM,Jun  1 1983 12:00AM,BM754D4E8S,Business Trip,FINA
11568.0,17E02TURB001226,220.0,Approved by SSC,7.0,Auto,22.0,TIER I,Jun 15 2011 12:00AM,Sep 15 1986 12:00AM,63100,Training Program / HR,TURB
2516.0,17E02LTTS013337,560.0,Approved by SSC,1.5,Radio Taxi,25.0,TIER 2,Jul  5 2004 12:00AM,Jun 11 1983 12:00AM,151PNQ,Conference / Seminar,LTTS
21579.0,17E02CONS061610,196.0,Approved by SSC,15.5,Public Taxi,3.0,TIER 2,Jul  1 2000 12:00AM,Jan 30 1977 12:00AM,LE140767,Business Trip,CONS
1109.0,18E02CONS051792,100.0,Request on Hold,1.5,Others,90.0,TIER 1,Jul 13 2010 12:00AM,May 27 1988 12:00AM,LE170390,Business Trip,CONS
17112.0,17E02LTHF001118,100.0,Approved by SSC,1.0,Auto,5.0,TIER I,Aug  4 2014 12:00AM,May  8 1980 12:00AM,EA143D3H21,Business Trip,LTHF
35642.0,17E02CONS070760,40.0,Approved by SSC,2.0,Auto,3.0,S&E,Mar  3 2015 12:00AM,Feb  3 1985 12:00AM,LE110678,Conference / Seminar,CONS
16025.0,17E02HEIC013130,200.0,Approved by SSC,1.5,Auto,13.0,TIER 2,Feb 10 2006 12:00AM,Jul 20 1978 12:00AM,9043,Business Trip,HEIC
19906.0,17E02LTTS013794,200.0,Approved by SSC,29.0,Auto,30.0,S&E,Aug 30 2011 12:00AM,Jan  4 1988 12:00AM,151AER,Deputation,LTTS
17995.0,17E02CONS068135,60.0,Approved by SSC,15.0,Auto,4.0,S&E,Dec 16 2016 12:00AM,Jul 31 1975 12:00AM,LE160884,Training Program / HR,CONS
33468.0,17E02CONS069011,100.0,Approved by SSC,11.5,Auto,7.0,TECHNICIAN,Apr 24 1995 12:00AM,May 26 1967 12:00AM,LE150764,Deputation,CONS
18640.0,17E02HEIC012131,190.0,Approved by SSC,20.0,Auto,8.0,JS & S,Nov  2 2009 12:00AM,Dec  8 1988 12:00AM,3533,Business Trip,HEIC
8283.0,17E02EAIC022757,150.0,Approved by SSC,2.0,Auto,15.0,S&E,Jul 14 2014 12:00AM,Feb 24 1985 12:00AM,150350012,Business Trip,EAIC
23556.0,17E02LTMB000798,50.0,Approved by SSC,4.0,Auto,4.0,S&E,May 10 2006 12:00AM,Nov  2 1987 12:00AM,353,Business Trip,LTMB
1064.0,17E02CONS067591,300.0,Approved by SSC,2.0,Auto,20.0,TIER 1,Apr 22 2013 12:00AM,Dec  4 1988 12:00AM,LE15D071,Deputation,CONS
2997.0,17E02EAIC025151,94.0,Approved by SSC,28.0,Auto,7.0,S&E,Jun 20 2011 12:00AM,Feb 18 1984 12:00AM,200670001,Business Trip,EAIC
34218.0,17E02MIPI015903,200.0,Approved by SSC,7.0,Auto,30.0,JS & S,Sep  1 2010 12:00AM,Nov 20 1982 12:00AM,DE9080,Business Trip,MIPI
16590.0,17E02EAIC023054,300.0,Approved by SSC,1.0,Public Taxi,120.0,S&E,Apr  6 2015 12:00AM,Oct 12 1978 12:00AM,150322613,Business Trip,EAIC
12140.0,17E02LTHE006831,120.0,Approved by SSC,1.5,Auto,16.0,TIER II,Sep  1 2006 12:00AM,Jun 25 1968 12:00AM,40149,Business Trip,LTHE
10378.0,17E02EAIC026491,90.0,Approved by SSC,5.0,Auto,6.0,TIER 1,Jan 16 2006 12:00AM,Jun 25 1979 12:00AM,150341102,Business Trip,EAIC
8169.0,17E02EAIC022116,100.0,Approved by SSC,6.0,Auto,7.0,S&E,Aug 31 2015 12:00AM,Dec  9 1986 12:00AM,150340010,Business Trip,EAIC
36422.0,17E02EAIC024228,95.0,Approved by SSC,18.5,Others,55.0,TIER 1,Mar 16 2009 12:00AM,Dec 11 1978 12:00AM,200340002,Business Trip,EAIC
1062.0,17E02HEIC012630,80.0,Approved by SSC,2.5,Auto,3.0,TIER 1,Jul 12 2010 12:00AM,Oct 30 1986 12:00AM,3609,Business Trip,HEIC
26216.0,17E02CONS070554,300.0,Approved by SSC,3.0,Public Taxi,25.0,TIER 1,Oct 14 2015 12:00AM,Jan 23 1982 12:00AM,CSEDR014,Business Trip,CONS
34720.0,18E02LTTS014826,200.0,Awaiting SSC Approval,2.5,Auto,6.0,TIER 1,Sep 21 2006 12:00AM,Jun 21 1979 12:00AM,151TET,Business Trip,LTTS
25439.0,17E02EAIC025970,350.0,Approved by SSC,1.0,Auto,35.0,S&E,Feb 15 2016 12:00AM,Dec 21 1987 12:00AM,150375114,Business Trip,EAIC
10007.0,17E02LTVL002977,80.0,Approved by SSC,2.0,Auto,7.0,TIER I,May 20 2014 12:00AM,Nov 27 1984 12:00AM,799003,Business Trip,LTVL
6962.0,17E02CONS058477,233.0,Approved by SSC,6.0,Radio Taxi,20.0,TIER 2,Feb 20 2013 12:00AM,Jul 24 1971 12:00AM,LE160562,Business Trip,CONS
28470.0,18E02EWAC003727,150.0,Awaiting SSC Approval,3.0,Auto,15.0,TIER 1,May 19 2008 12:00AM,Jun 19 1984 12:00AM,NG7033,Business Trip,EWAC
2602.0,17E02LTVL002461,169.0,Approved by SSC,2.5,Radio Taxi,10.0,TIER III,Oct  3 2016 12:00AM,Apr  2 1969 12:00AM,799001,Business Trip,LTVL
14983.0,17E02MIPI011250,135.0,Approved by SSC,19.5,Others,40.0,TRAINEE,Dec 16 2015 12:00AM,Jun 23 1992 12:00AM,NG7010,Business Trip,MIPI
34485.0,17E02CONS072247,228.0,Approved by SSC,12.0,Public Taxi,21.0,TIER 1,Jul 14 2009 12:00AM,Aug 12 1987 12:00AM,LE150315,Deputation,CONS
4229.0,17E02CONS063143,150.0,Approved by SSC,7.0,Auto,11.0,TECHNICIAN,Jan  1 2005 12:00AM,Feb  6 1969 12:00AM,LE130470,Training Program / HR,CONS
33278.0,17E02CONS060625,380.0,Approved by SSC,6.5,Public Taxi,20.0,TIER 1,Dec 29 2006 12:00AM,May 30 1975 12:00AM,GZS00010,Deputation,CONS
34143.0,17E02CONS062757,140.0,Approved by SSC,4.5,Auto,8.0,TIER 1,May 19 2014 12:00AM,Aug 16 1987 12:00AM,LE130447,Business Trip,CONS
28859.0,17E02CONS066415,70.0,Approved by SSC,2.5,Auto,3.0,JS & S,Nov  1 2010 12:00AM,Aug 14 1981 12:00AM,LE140625,Deputation,CONS
6188.0,17E02CONS064690,500.0,Approved by SSC,7.0,Public Taxi,27.0,TECHNICIAN,Sep 29 2010 12:00AM,Feb  2 1986 12:00AM,LE160041,Deputation,CONS
14508.0,17E02EAIC022421,130.0,Approved by SSC,1.0,Auto,13.0,TIER 1,Feb 10 2006 12:00AM,Oct 25 1981 12:00AM,150330201,Business Trip,EAIC
36263.0,17E02CONS060915,50.0,Approved by SSC,20.0,Public Taxi,30.0,S&E,Jul  2 2010 12:00AM,Mar 12 1991 12:00AM,YZ000015,Business Trip,CONS
32152.0,17E02EAIC026527,109.0,Approved by SSC,5.0,Public Taxi,9.0,TRAINEE,Dec 15 2016 12:00AM,Dec 19 1993 12:00AM,150322602,Business Trip,EAIC
4719.0,17E02LTHE007261,880.0,Approved by SSC,8.0,Public Taxi,55.0,TIER III,May 28 1992 12:00AM,Jul 30 1969 12:00AM,11011,Business Trip,LTHE
19661.0,17E02BOIL003703,180.0,Approved by SSC,6.5,Auto,13.0,S&E,Dec 13 2010 12:00AM,Nov 30 1991 12:00AM,81020,Business Trip,BOIL
31216.0,17E02CONS055814,287.0,Approved by SSC,2.0,Radio Taxi,19.0,TIER 1,Apr  1 2015 12:00AM,Jan 30 1987 12:00AM,LE14D029,Business Trip,CONS
15243.0,17E02CONS062026,210.0,Approved by SSC,2.0,Radio Taxi,6.0,TIER 1,Jul 16 2013 12:00AM,Aug 27 1983 12:00AM,LE16D080,Business Trip,CONS
26035.0,17E02FCLL004465,210.0,Force Closed by SSC,2.0,Others,35.0,TIER I,Apr 20 2015 12:00AM,Oct  5 1979 12:00AM,FM401D4E8S,Business Trip,FCLL
3454.0,17E02CONS061460,150.0,Approved by SSC,10.0,Auto,6.0,TIER 1,Dec 16 2005 12:00AM,Jul 13 1977 12:00AM,LE130842,Deputation,CONS
3449.0,17E02CONS060289,300.0,Approved by SSC,7.0,Auto,50.0,JS & S,Dec  1 2010 12:00AM,Jun  1 1975 12:00AM,LE150470,Deputation,CONS
29652.0,17E02EAIC027133,90.0,Approved by SSC,7.0,Auto,6.0,TIER 1,Jan 27 2015 12:00AM,Aug 25 1977 12:00AM,200340001,Deputation,EAIC
19608.0,17E02CONS072217,250.0,Approved by SSC,4.0,Auto,17.0,JS & S,Oct  4 2010 12:00AM,Apr 18 1979 12:00AM,LE150340,Business Trip,CONS
28530.0,17E02LTHE008372,100.0,Approved by SSC,.5,Auto,10.0,TIER I,Jul 19 2008 12:00AM,Jun  6 1983 12:00AM,26016,Business Trip,LTHE
1717.0,17E02EAIC023516,60.0,Approved by SSC,5.0,Others,30.0,JS & S,Oct 10 2016 12:00AM,Jun 18 1986 12:00AM,200340010,Business Trip,EAIC
18000.0,17E02FCLL002914,40.0,Approved by SSC,10.0,Auto,3.0,TIER I,Mar  3 2010 12:00AM,Aug 15 1978 12:00AM,FM340D4E8S,Business Trip,FCLL
14419.0,17E02CONS066579,250.0,Force Closed by SSC,2.0,Auto,12.0,S&E,Jun 14 2007 12:00AM,Mar 27 1989 12:00AM,LE140283,Transfer,CONS
27822.0,17E02FINA021657,754.0,Approved by SSC,2.0,Radio Taxi,36.0,TIER III,Dec 19 2016 12:00AM,Jul 27 1981 12:00AM,BA431D7D2D,Business Trip,FINA
5132.0,17E02FINA018673,160.0,Approved by SSC,2.0,Auto,12.0,TIER III,Oct 19 2010 12:00AM,Aug 17 1978 12:00AM,BA274A2B4H,Business Trip,FINA
5882.0,17E02LTTS013997,450.0,Approved by SSC,2.5,Auto,9.0,TIER 1,Sep 30 2013 12:00AM,Jun  7 1987 12:00AM,201APE,Business Trip,LTTS
14724.0,17E02CONS065196,350.0,Approved by SSC,5.0,Public Taxi,19.0,S&E,Jul  8 2013 12:00AM,May 14 1992 12:00AM,LE120297,Deputation,CONS
1219.0,17E02EAIC022635,140.0,Approved by SSC,4.0,Auto,12.0,JS & S,Jul  1 2011 12:00AM,Jun 28 1990 12:00AM,450368201,Business Trip,EAIC
1517.0,17E02CONS069048,50.0,Approved by SSC,8.0,Auto,10.0,TIER 1,Aug 17 2011 12:00AM,Mar 15 1989 12:00AM,LE110624,Business Trip,CONS
11053.0,17E02LTTS013249,4250.0,Approved by SSC,30.0,Auto,1500.0,S&E,Nov 26 2013 12:00AM,Aug  3 1988 12:00AM,151AER,Deputation,LTTS
8781.0,17E02CONS054978,600.0,Approved by SSC,4.0,Public Taxi,30.0,S&E,Sep  7 2007 12:00AM,Apr  2 1987 12:00AM,LE131402,Business Trip,CONS
21159.0,17E02CONS070123,250.0,Approved by SSC,2.0,Auto,20.0,S&E,Jan  1 2008 12:00AM,May 25 1972 12:00AM,LE150010,Business Trip,CONS
3695.0,17E02EAIC021578,810.0,Approved by SSC,4.0,Radio Taxi,42.0,TIER 1,Jul 24 2010 12:00AM,Aug 17 1988 12:00AM,150340011,Business Trip,EAIC
33871.0,17E02LTID001706,370.0,Approved by SSC,3.0,Others,22.0,Tier 1,Feb 15 2013 12:00AM,Jun 14 1976 12:00AM,LI100212,Business Trip,LTID
2925.0,17E02FINA017671,80.0,Approved by SSC,5.0,Auto,7.0,TIER I,Oct  1 2012 12:00AM,Aug 18 1977 12:00AM,BA431D7E43,Business Trip,FINA
7722.0,17E02FINA019156,660.0,Approved by SSC,4.0,Others,110.0,TIER II,Feb  2 2015 12:00AM,Jul 29 1986 12:00AM,BA080D4E8S,Business Trip,FINA
35515.0,17E02MIPI016079,325.0,Approved by SSC,10.0,Auto,15.0,JS & S,Jul 30 2004 12:00AM,Nov 22 1978 12:00AM,PU7010,Business Trip,MIPI
2913.0,17E02LTMB000662,230.0,Approved by SSC,4.5,Auto,12.0,JS & S,Jun 20 2011 12:00AM,Apr 20 1992 12:00AM,359,Business Trip,LTMB
26787.0,17E02CONS060147,300.0,Approved by SSC,2.0,Public Taxi,20.0,TIER 2,May 20 2011 12:00AM,Jun 30 1969 12:00AM,CCBAF014,Business Trip,CONS
26625.0,17E02CONS064083,70.0,Approved by SSC,4.0,Auto,5.0,TECHNICIAN,Jul 13 2009 12:00AM,May  6 1990 12:00AM,LE140563,Training Program / HR,CONS
20186.0,17E02LTVL002741,440.0,Approved by SSC,5.5,Public Taxi,35.0,TIER I,Jun 11 2007 12:00AM,May 14 1982 12:00AM,199210,Business Trip,LTVL
858.0,17E02HEIC011350,1240.0,Approved by SSC,1.0,Public Taxi,54.0,TIER 3,Nov  8 1989 12:00AM,Nov 23 1960 12:00AM,3553,Business Trip,HEIC
4177.0,17E02CONS061486,120.0,Approved by SSC,.5,Auto,10.0,TIER 1,Apr  1 2011 12:00AM,Nov  4 1983 12:00AM,LE141088,Business Trip,CONS
24851.0,17E02MIPI017219,150.0,Approved by SSC,1.0,Auto,7.0,S&E,Jun 20 2011 12:00AM,Jul  1 1988 12:00AM,JA9080,Business Trip,MIPI
8784.0,17E02EAIC021412,250.0,Approved by SSC,3.5,Public Taxi,25.0,TIER 1,Aug 16 2007 12:00AM,Oct  1 1985 12:00AM,150383101,Business Trip,EAIC
11046.0,17E02HEIC012449,100.0,Approved by SSC,1.0,Auto,10.0,TIER 1,Apr  2 2012 12:00AM,Jul  8 1985 12:00AM,3553,Business Trip,HEIC
1294.0,17E02MIPI013074,200.0,Approved by SSC,1.0,Auto,18.0,JS & S,Mar 10 1997 12:00AM,Jun  2 1974 12:00AM,AH9080,Business Trip,MIPI
18446.0,17E02LTVL002245,260.0,Approved by SSC,5.5,Auto,14.0,S&E,Apr  1 2006 12:00AM,Apr 30 1983 12:00AM,399002,Business Trip,LTVL
25736.0,17E02EAIC024444,150.0,Approved by SSC,4.0,Auto,20.0,TIER 1,Nov 20 2009 12:00AM,May 17 1988 12:00AM,300202303,Business Trip,EAIC
1717.0,17E02EAIC027363,100.0,Approved by SSC,4.5,Others,30.0,JS & S,Oct 10 2016 12:00AM,Jun 18 1986 12:00AM,200340010,Business Trip,EAIC
15163.0,17E02LTTS014822,5150.0,Force Closed by SSC,1.0,Others,60.0,S&E,Jan 25 2016 12:00AM,Apr  1 1989 12:00AM,151MES,Business Trip,LTTS
31487.0,17E02LTTS015271,2050.0,Approved by SSC,28.0,Auto,14.0,S&E,Mar  9 2015 12:00AM,Apr 16 1991 12:00AM,300AER,Deputation,LTTS
35636.0,17E02KBL000896,800.0,Approved by SSC,3.5,Auto,70.0,TIER 3,Oct 19 1982 12:00AM,May  2 1962 12:00AM,LE120698,Business Trip,KBL0
36829.0,17E02CONS057342,100.0,Approved by SSC,3.5,Auto,8.0,S&E,Aug 19 2015 12:00AM,Apr 15 1984 12:00AM,LE160205,Business Trip,CONS
26067.0,17E02CONS063575,100.0,Approved by SSC,5.5,Auto,10.0,S&E,Jul  1 2016 12:00AM,Oct 11 1993 12:00AM,LE150960,Deputation,CONS
16254.0,17E02MIPI015360,250.0,Approved by SSC,4.0,Others,70.0,S&E,Jul  6 2012 12:00AM,Nov  1 1990 12:00AM,HY9007,Business Trip,MIPI
5069.0,17E02CONS057859,250.0,Approved by SSC,3.0,Radio Taxi,17.0,TIER 3,Aug  1 2014 12:00AM,Jun 20 1962 12:00AM,LE15D025,Conference / Seminar,CONS
9716.0,17E02LTVL002623,350.0,Approved by SSC,2.5,Auto,22.0,TIER I,Mar 23 2007 12:00AM,Jun  2 1974 12:00AM,398007,Business Trip,LTVL
23467.0,17E02CONS069916,70.0,Approved by SSC,.5,Auto,3.0,S&E,Dec 22 2010 12:00AM,Jul 14 1986 12:00AM,LE150960,Business Trip,CONS
35448.0,17E02CONS064565,265.0,Approved by SSC,2.0,Public Taxi,15.0,TIER 3,Mar 26 2012 12:00AM,Apr  8 1965 12:00AM,LE080185,Business Trip,CONS
36745.0,17E02LTTS015437,5000.0,Approved by SSC,28.0,Others,50.0,S&E,Dec 30 2013 12:00AM,Aug 31 1985 12:00AM,151AER,Deputation,LTTS
21979.0,18E02SEAW000007,30.0,Approved by SSC,7.5,Others,6.0,TIER 1,Jan 29 2015 12:00AM,Jun  1 1988 12:00AM,RELT0027,Deputation,SEAW
3785.0,17E02CONS068199,290.0,Approved by SSC,18.0,Public Taxi,28.0,JS & S,Jul 17 2013 12:00AM,Nov 24 1994 12:00AM,LE160917,Business Trip,CONS
28680.0,17E02LTHE006887,215.0,Approved by SSC,4.0,Radio Taxi,14.0,S&E,Sep 30 2011 12:00AM,Nov  7 1990 12:00AM,21042,Deputation,LTHE
280.0,17E02CONS059576,40.0,Approved by SSC,6.5,Auto,4.0,TIER 1,Jul 15 2013 12:00AM,Jun  2 1990 12:00AM,LE131077,Business Trip,CONS
1134.0,17E02MIPI016253,200.0,Approved by SSC,1.0,Public Taxi,12.0,JS & S,Aug  2 2007 12:00AM,Nov  4 1984 12:00AM,DG9004,Training Program / HR,MIPI
15748.0,17E02MIPI013333,430.0,Approved by SSC,4.5,Others,337.0,S&E,Sep  4 2014 12:00AM,Jun  4 1990 12:00AM,DE7010,Training Program / HR,MIPI
23353.0,17E02LTTS013456,299.0,Approved by SSC,2.5,Radio Taxi,20.0,TIER 1,Aug 24 2010 12:00AM,Jan 11 1985 12:00AM,150MED,Business Trip,LTTS
18486.0,17E02EAIC026000,75.0,Approved by SSC,3.0,Auto,6.0,TIER 1,Jul  2 2005 12:00AM,May 13 1973 12:00AM,150611001,Business Trip,EAIC
5662.0,17E02HEIC013797,50.0,Approved by SSC,6.0,Auto,6.0,JS & S,Feb 18 2008 12:00AM,Mar 27 1987 12:00AM,3432,Training Program / HR,HEIC
15452.0,17E02EWAC005668,350.0,Approved by SSC,1.0,Public Taxi,100.0,TIER 1,May 14 2008 12:00AM,Sep 21 1982 12:00AM,MB7033,Business Trip,EWAC
24851.0,17E02MIPI013044,350.0,Approved by SSC,1.5,Auto,32.0,S&E,Jun 20 2011 12:00AM,Jul  1 1988 12:00AM,JA9080,Business Trip,MIPI
23545.0,17E02CONS070371,66.0,Approved by SSC,2.0,Public Taxi,15.0,CONTRACT,Feb 27 2017 12:00AM,Feb 14 1982 12:00AM,LE161006,Transfer,CONS
19379.0,17E02CONS058096,102.0,Approved by SSC,2.0,Radio Taxi,15.0,JS & S,May 31 2016 12:00AM,May  5 1991 12:00AM,LE160259,Business Trip,CONS
15114.0,17E02LTVL002514,50.0,Approved by SSC,3.5,Auto,4.0,S&E,Nov  5 2008 12:00AM,May  1 1977 12:00AM,703103,Business Trip,LTVL
21532.0,17E02EAIC020761,50.0,Approved by SSC,2.0,Auto,3.0,TIER 1,Sep 15 2006 12:00AM,Jan 28 1981 12:00AM,150312113,Business Trip,EAIC
3448.0,17E02MIPI014255,120.0,Approved by SSC,1.0,Auto,10.0,JS & S,Jun  8 2015 12:00AM,Aug 23 1982 12:00AM,PU9080,Business Trip,MIPI
16105.0,17E02EAIC023262,110.0,Approved by SSC,1.5,Auto,14.0,S&E,Sep 26 2016 12:00AM,Feb 18 1990 12:00AM,150350001,Business Trip,EAIC
26401.0,17E02TURB001375,90.0,Approved by SSC,2.0,Auto,10.0,S&E,Jul 15 2011 12:00AM,Feb  4 1993 12:00AM,64000,Business Trip,TURB
25774.0,17E02POWE005206,80.0,Approved by SSC,4.5,Auto,4.0,TIER 1,Jul 28 2010 12:00AM,Sep 18 1988 12:00AM,PS006,Training Program / HR,POWE
36308.0,17E02EAIC020929,130.0,Approved by SSC,3.0,Auto,18.0,TIER 1,Aug 29 2006 12:00AM,Jun  7 1983 12:00AM,150312101,Business Trip,EAIC
5957.0,17E02CONS069099,130.0,Approved by SSC,3.5,Public Taxi,118.0,TECHNICIAN,Dec 26 1996 12:00AM,Dec 23 1965 12:00AM,LE160551,Deputation,CONS
27244.0,17E02MIPI013865,30.0,Approved by SSC,6.0,Auto,2.0,TIER 1,Dec  1 2011 12:00AM,Dec  6 1984 12:00AM,JA7010,Training Program / HR,MIPI
11110.0,17E02EAIC025076,80.0,Approved by SSC,2.5,Auto,6.0,TIER 1,Dec 24 2007 12:00AM,May 28 1969 12:00AM,150202609,Training Program / HR,EAIC
36200.0,17E02CONS056151,130.0,Approved by SSC,3.0,Public Taxi,120.0,TIER 1,Aug 14 2003 12:00AM,Jul 25 1969 12:00AM,LE120638,Business Trip,CONS
29467.0,17E02EAIC021428,120.0,Approved by SSC,1.0,Auto,10.0,TIER 2,Apr  5 2004 12:00AM,Aug 14 1977 12:00AM,450339001,Business Trip,EAIC
5197.0,17E02MIPI012864,220.0,Approved by SSC,1.0,Auto,19.0,TIER 1,Sep 29 2014 12:00AM,Oct 21 1976 12:00AM,AH9080,Business Trip,MIPI
26984.0,17E02EWAC005772,55.0,Approved by SSC,4.0,Auto,12.0,S&E,Jun 16 2015 12:00AM,Jul  1 1990 12:00AM,LU7033,Business Trip,EWAC
886.0,17E02MIPI013274,550.0,Approved by SSC,1.0,Auto,30.0,JS & S,Sep 26 2016 12:00AM,Jul  1 1985 12:00AM,AH9080,Business Trip,MIPI
31203.0,17E02HO003636,119.0,Approved by SSC,4.0,Radio Taxi,4.0,TIER 1,Dec 22 2015 12:00AM,Aug 19 1986 12:00AM,LE120084,Business Trip,HO00
29652.0,17E02EAIC022626,200.0,Approved by SSC,5.5,Auto,10.0,TIER 1,Jan 27 2015 12:00AM,Aug 25 1977 12:00AM,200340001,Deputation,EAIC
2110.0,17E02CONS068859,70.0,Approved by SSC,2.0,Auto,4.0,S&E,Aug 25 2008 12:00AM,May  3 1980 12:00AM,LE15D051,Deputation,CONS
5644.0,17E02LTCE000351,200.0,Approved by SSC,7.5,Auto,12.0,TIER I,Jun 20 1995 12:00AM,Jul 11 1967 12:00AM,4712,Business Trip,LTCE
32439.0,17E02EAIC024545,70.0,Approved by SSC,3.0,Auto,7.0,S&E,Oct  5 2015 12:00AM,Aug 20 1985 12:00AM,150330201,Business Trip,EAIC
18080.0,17E02LTVL002600,220.0,Approved by SSC,3.0,Auto,24.0,S&E,Jul 21 2014 12:00AM,Feb  1 1990 12:00AM,199221,Business Trip,LTVL
18080.0,17E02LTVL002467,300.0,Approved by SSC,1.0,Auto,25.0,S&E,Jul 21 2014 12:00AM,Feb  1 1990 12:00AM,199221,Business Trip,LTVL
17687.0,17E02HO003909,154.0,Approved by SSC,3.0,Radio Taxi,13.0,TIER 3,Oct 28 1985 12:00AM,Sep 19 1961 12:00AM,HO186,Business Trip,HO00
4601.0,17E02PEST002574,2050.0,Approved by SSC,31.0,Auto,100.0,S&E,Jun 15 2016 12:00AM,Aug 30 1990 12:00AM,151INT,Deputation,PEST
27754.0,17E02BOIL003211,459.0,Approved by SSC,5.0,Auto,28.0,TIER I,Aug 27 2010 12:00AM,Jan  6 1987 12:00AM,88751,Business Trip,BOIL
706.0,17E02LTTS017306,90.0,Approved by SSC,3.5,Public Taxi,6.0,TIER 2,Aug 27 2007 12:00AM,Jun 28 1970 12:00AM,251OHP,Business Trip,LTTS
24526.0,17E02FINA019828,65.0,Approved by SSC,19.0,Public Taxi,70.0,S&E,Mar 16 2015 12:00AM,Jan  6 1987 12:00AM,BM912D4E8S,Business Trip,FINA
9833.0,17E02HO003684,250.0,Approved by SSC,3.0,Auto,11.0,TIER 1,Jan 11 2016 12:00AM,Jun 28 1990 12:00AM,LE120084,Business Trip,HO00
18600.0,17E02BOIL003079,80.0,Approved by SSC,9.0,Auto,5.0,S&E,Jan  3 2011 12:00AM,Apr 23 1988 12:00AM,88340,Training Program / HR,BOIL
31529.0,17E02LTTS013632,450.0,Approved by SSC,30.0,Auto,60.0,TIER 1,Jul 15 2015 12:00AM,Jul  2 1984 12:00AM,150TEO,Deputation,LTTS
453.0,17E02MIPI015884,60.0,Approved by SSC,1.0,Auto,6.0,TIER 1,Feb 15 2017 12:00AM,Apr 14 1981 12:00AM,PU9080,Business Trip,MIPI
10078.0,17E02EAIC023452,698.0,Approved by SSC,5.5,Radio Taxi,42.0,TIER 1,Dec 12 2012 12:00AM,Jan 14 1975 12:00AM,400383056,Business Trip,EAIC
35874.0,17E02SPEC000025,270.0,Approved by SSC,3.5,Auto,16.0,TIER I,Jul 12 2007 12:00AM,Mar 29 1983 12:00AM,C00003,Training Program / HR,SPEC
23895.0,17E02MIPI012655,80.0,Approved by SSC,30.5,Auto,4.0,JS & S,Nov  7 2013 12:00AM,Mar  5 1985 12:00AM,JP7010,Business Trip,MIPI
864.0,17E02CONS068782,250.0,Approved by SSC,1.0,Auto,17.0,TIER 2,Jul  3 1997 12:00AM,Jun 20 1975 12:00AM,LE131206,Business Trip,CONS
35918.0,17E02EAIC021776,78.0,Approved by SSC,29.5,Radio Taxi,6.0,TIER 1,Nov 10 2011 12:00AM,Jun  2 1985 12:00AM,400403056,Business Trip,EAIC
34446.0,17E02FINA019522,50.0,Approved by SSC,1.0,Auto,10.0,S&E,Jan  1 2016 12:00AM,Aug  8 1992 12:00AM,BA055A2B4H,Business Trip,FINA
19208.0,17E02EWAC005281,70.0,Approved by SSC,.5,Auto,15.0,S&E,Sep  8 2014 12:00AM,May 28 1991 12:00AM,DG7033,Business Trip,EWAC
32830.0,17E02EAIC024453,200.0,Approved by SSC,4.5,Auto,14.0,S&E,Jul  8 2016 12:00AM,Dec 22 1994 12:00AM,300202304,Business Trip,EAIC
23110.0,17E02CONS065059,175.0,Approved by SSC,1.5,Others,160.0,S&E,Jun 14 2011 12:00AM,Jul 23 1991 12:00AM,LE160551,Business Trip,CONS
27989.0,17E02HEIC013264,140.0,Approved by SSC,1.0,Auto,25.0,TIER 1,Feb 17 2005 12:00AM,Aug 12 1976 12:00AM,3733,Business Trip,HEIC
20126.0,17E02HO004427,250.0,Approved by SSC,1.0,Auto,24.0,TIER 2,Oct  3 1997 12:00AM,Nov 15 1961 12:00AM,HO182,Business Trip,HO00
6825.0,17E02HEIC013659,300.0,Approved by SSC,1.0,Public Taxi,25.0,TIER 1,Oct  9 2009 12:00AM,Feb  6 1987 12:00AM,3467,Business Trip,HEIC
